domain,project,ID,type,time,num
modeling,papyrus,481527,N,1,3622
modeling,papyrus,430657,Y,42,3622
modeling,papyrus,382430,Y,269,3622
modeling,papyrus,410706,N,5,3622
modeling,papyrus,430525,Y,56,3622
modeling,papyrus,470032,N,0,3622
modeling,papyrus,325615,N,1284,3622
modeling,papyrus,365518,N,453,3622
modeling,papyrus,315309,N,57,3622
modeling,papyrus,420748,N,120,3622
modeling,papyrus,461708,N,0,3622
modeling,papyrus,477035,N,8,3622
modeling,papyrus,327465,N,0,3622
modeling,papyrus,350984,N,2,3622
modeling,papyrus,440039,N,1,3622
modeling,papyrus,409385,N,0,3622
modeling,papyrus,410310,N,0,3622
modeling,papyrus,313988,N,132,3622
modeling,papyrus,321123,N,0,3622
modeling,papyrus,434754,N,2,3622
modeling,papyrus,325615,Y,1284,3622
modeling,papyrus,454177,N,0,3622
modeling,papyrus,460255,N,1,3622
modeling,papyrus,465804,Y,34,3622
modeling,papyrus,465804,N,34,3622
modeling,papyrus,424316,N,635,3622
modeling,papyrus,492891,N,42,3622
modeling,papyrus,501743,N,0,3622
modeling,papyrus,467918,N,7,3622
modeling,papyrus,317688,N,1,3622
modeling,papyrus,337111,N,0,3622
modeling,papyrus,434358,N,6,3622
modeling,papyrus,482453,N,5,3622
modeling,papyrus,460255,Y,1,3622
modeling,papyrus,468051,N,12,3622
modeling,papyrus,472147,N,240,3622
modeling,papyrus,433169,N,0,3622
modeling,papyrus,395248,N,125,3622
modeling,papyrus,456688,N,64,3622
modeling,papyrus,429998,N,2,3622
modeling,papyrus,461709,N,494,3622
modeling,papyrus,374636,N,3,3622
modeling,papyrus,493287,N,0,3622
modeling,papyrus,501876,N,1,3622
modeling,papyrus,476243,N,0,3622
modeling,papyrus,495666,N,0,3622
modeling,papyrus,410311,N,0,3622
modeling,papyrus,470694,N,67,3622
modeling,papyrus,476242,N,3,3622
modeling,papyrus,386660,N,232,3622
modeling,papyrus,429998,Y,2,3622
modeling,papyrus,323106,N,932,3622
modeling,papyrus,424449,N,0,3622
modeling,papyrus,480207,N,27,3622
modeling,papyrus,385471,N,0,3622
modeling,papyrus,433566,N,9,3622
modeling,papyrus,493420,N,7,3622
modeling,papyrus,421410,N,65,3622
modeling,papyrus,464484,N,116,3622
modeling,papyrus,464484,Y,116,3622
modeling,papyrus,337112,N,0,3622
modeling,papyrus,421410,Y,65,3622
modeling,papyrus,500290,N,0,3622
modeling,papyrus,472148,N,0,3622
modeling,papyrus,461709,Y,494,3622
modeling,papyrus,448497,N,14,3622
modeling,papyrus,324560,N,0,3622
modeling,papyrus,467920,N,5,3622
modeling,papyrus,314254,N,14,3622
modeling,papyrus,480208,N,27,3622
modeling,papyrus,507161,N,0,3622
modeling,papyrus,482586,N,0,3622
modeling,papyrus,391946,N,161,3622
modeling,papyrus,498442,N,184,3622
modeling,papyrus,494478,N,3,3622
modeling,papyrus,489457,N,0,3622
modeling,papyrus,359046,N,2,3622
modeling,papyrus,468581,N,0,3622
modeling,papyrus,421411,N,121,3622
modeling,papyrus,449026,N,10,3622
modeling,papyrus,341473,N,28,3622
modeling,papyrus,426432,N,4,3622
modeling,papyrus,478623,N,0,3622
modeling,papyrus,444798,N,178,3622
modeling,papyrus,484701,N,31,3622
modeling,papyrus,393532,N,119,3622
modeling,papyrus,470299,N,1,3622
modeling,papyrus,494478,Y,3,3622
modeling,papyrus,492629,N,0,3622
modeling,papyrus,499235,N,4,3622
modeling,papyrus,444798,Y,178,3622
modeling,papyrus,480209,N,1,3622
modeling,papyrus,249776,N,3,3622
modeling,papyrus,416655,N,0,3622
modeling,papyrus,477038,N,0,3622
modeling,papyrus,470299,Y,1,3622
modeling,papyrus,425772,N,68,3622
modeling,papyrus,479020,N,0,3622
modeling,papyrus,490251,N,51,3622
modeling,papyrus,459465,N,50,3622
modeling,papyrus,405160,N,1,3622
modeling,papyrus,433832,N,7,3622
modeling,papyrus,473735,N,0,3622
modeling,papyrus,487080,N,0,3622
modeling,papyrus,317955,N,1001,3622
modeling,papyrus,341474,N,28,3622
modeling,papyrus,425772,Y,68,3622
modeling,papyrus,412163,N,428,3622
modeling,papyrus,490251,Y,51,3622
modeling,papyrus,320862,N,46,3622
modeling,papyrus,433832,Y,7,3622
modeling,papyrus,317691,N,2,3622
modeling,papyrus,485891,N,0,3622
modeling,papyrus,317955,Y,1001,3622
modeling,papyrus,341474,Y,28,3622
modeling,papyrus,412163,Y,428,3622
modeling,papyrus,330772,N,0,3622
modeling,papyrus,359444,N,526,3622
modeling,papyrus,466997,N,1,3622
modeling,papyrus,249777,N,191,3622
modeling,papyrus,317691,Y,2,3622
modeling,papyrus,480210,N,27,3622
modeling,papyrus,492366,N,3,3622
modeling,papyrus,401197,N,0,3622
modeling,papyrus,499501,N,0,3622
modeling,papyrus,473736,N,1,3622
modeling,papyrus,317031,N,5,3622
modeling,papyrus,249777,Y,191,3622
modeling,papyrus,323109,N,12,3622
modeling,papyrus,460259,N,1,3622
modeling,papyrus,434626,N,1,3622
modeling,papyrus,468451,N,0,3622
modeling,papyrus,320863,N,45,3622
modeling,papyrus,365919,N,1,3622
modeling,papyrus,480739,N,170,3622
modeling,papyrus,287963,N,21,3622
modeling,papyrus,502408,N,0,3622
modeling,papyrus,460259,Y,1,3622
modeling,papyrus,434626,Y,1,3622
modeling,papyrus,507692,N,0,3622
modeling,papyrus,315314,N,1827,3622
modeling,papyrus,314257,N,2,3622
modeling,papyrus,404369,N,0,3622
modeling,papyrus,443215,N,34,3622
modeling,papyrus,335662,N,0,3622
modeling,papyrus,379661,N,272,3622
modeling,papyrus,370412,N,4,3622
modeling,papyrus,462638,N,0,3622
modeling,papyrus,363145,N,0,3622
modeling,papyrus,379529,N,1364,3622
modeling,papyrus,460392,N,0,3622
modeling,papyrus,473737,N,0,3622
modeling,papyrus,272901,N,10,3622
modeling,papyrus,341476,N,28,3622
modeling,papyrus,454578,N,0,3622
modeling,papyrus,342533,N,16,3622
modeling,papyrus,370412,Y,4,3622
modeling,papyrus,320864,N,46,3622
modeling,papyrus,398688,N,0,3622
modeling,papyrus,351518,N,0,3622
modeling,papyrus,317693,N,546,3622
modeling,papyrus,435420,N,6,3622
modeling,papyrus,379529,Y,1364,3622
modeling,papyrus,461053,N,0,3622
modeling,papyrus,465017,N,0,3622
modeling,papyrus,344119,N,64,3622
modeling,papyrus,359446,N,526,3622
modeling,papyrus,477833,N,3,3622
modeling,papyrus,249779,N,3,3622
modeling,papyrus,392082,N,135,3622
modeling,papyrus,441234,N,440,3622
modeling,papyrus,399877,N,466,3622
modeling,papyrus,482458,Y,9,3622
modeling,papyrus,435420,Y,6,3622
modeling,papyrus,333549,N,56,3622
modeling,papyrus,472945,N,46,3622
modeling,papyrus,480212,N,27,3622
modeling,papyrus,506506,N,1,3622
modeling,papyrus,493292,N,15,3622
modeling,papyrus,441234,Y,440,3622
modeling,papyrus,317958,N,248,3622
modeling,papyrus,350726,N,1136,3622
modeling,papyrus,430532,N,50,3622
modeling,papyrus,455108,N,1,3622
modeling,papyrus,333549,Y,56,3622
modeling,papyrus,403842,N,0,3622
modeling,papyrus,507299,N,8,3622
modeling,papyrus,326943,N,147,3622
modeling,papyrus,482458,N,9,3622
modeling,papyrus,491708,N,4,3622
modeling,papyrus,461979,N,12,3622
modeling,papyrus,482459,N,1,3622
modeling,papyrus,430532,Y,50,3622
modeling,papyrus,484308,N,0,3622
modeling,papyrus,257047,N,108,3622
modeling,papyrus,334871,N,0,3622
modeling,papyrus,382966,N,0,3622
modeling,papyrus,470039,N,7,3622
modeling,papyrus,495540,N,1,3622
modeling,papyrus,341874,N,115,3622
modeling,papyrus,494615,N,11,3622
modeling,papyrus,482459,Y,1,3622
modeling,papyrus,363279,N,21,3622
modeling,papyrus,501486,N,5,3622
modeling,papyrus,357069,N,0,3622
modeling,papyrus,257047,Y,108,3622
modeling,papyrus,359051,N,528,3622
modeling,papyrus,407146,N,0,3622
modeling,papyrus,355880,N,11,3622
modeling,papyrus,317959,N,25,3622
modeling,papyrus,325094,N,0,3622
modeling,papyrus,451013,N,0,3622
modeling,papyrus,412167,N,0,3622
modeling,papyrus,493030,N,0,3622
modeling,papyrus,398690,N,0,3622
modeling,papyrus,477835,N,12,3622
modeling,papyrus,507168,N,0,3622
modeling,papyrus,317695,N,1,3622
modeling,papyrus,469247,N,0,3622
modeling,papyrus,489991,N,191,3622
modeling,papyrus,461980,N,489,3622
modeling,papyrus,473211,N,9,3622
modeling,papyrus,509148,N,0,3622
modeling,papyrus,489991,Y,191,3622
modeling,papyrus,507034,N,0,3622
modeling,papyrus,507035,N,0,3622
modeling,papyrus,410582,N,1,3622
modeling,papyrus,480214,N,195,3622
modeling,papyrus,371604,N,139,3622
modeling,papyrus,469247,Y,0,3622
modeling,papyrus,498975,N,2,3622
modeling,papyrus,356145,N,988,3622
modeling,papyrus,432912,N,26,3622
modeling,papyrus,462641,N,0,3622
modeling,papyrus,478893,N,362,3622
modeling,papyrus,301708,N,0,3622
modeling,papyrus,400012,N,3,3622
modeling,papyrus,475722,N,0,3622
modeling,papyrus,477836,N,0,3622
modeling,papyrus,503071,N,0,3622
modeling,papyrus,507036,N,0,3622
modeling,papyrus,356145,Y,988,3622
modeling,papyrus,430534,N,7,3622
modeling,papyrus,480611,N,7,3622
modeling,papyrus,326945,N,863,3622
modeling,papyrus,491974,N,0,3622
modeling,papyrus,402655,N,0,3622
modeling,papyrus,480479,N,0,3622
modeling,papyrus,507037,N,0,3622
modeling,papyrus,472155,N,0,3622
modeling,papyrus,495408,N,12,3622
modeling,papyrus,317432,N,252,3622
modeling,papyrus,472023,N,22,3622
modeling,papyrus,326945,Y,863,3622
modeling,papyrus,461717,N,0,3622
modeling,papyrus,317300,N,3,3622
modeling,papyrus,477044,N,0,3622
modeling,papyrus,480215,N,27,3622
modeling,papyrus,422607,N,43,3622
modeling,papyrus,485236,N,1,3622
modeling,papyrus,359053,N,1,3622
modeling,papyrus,407148,N,0,3622
modeling,papyrus,468588,N,0,3622
modeling,papyrus,499242,N,27,3622
modeling,papyrus,317961,N,0,3622
modeling,papyrus,460264,N,6,3622
modeling,papyrus,430535,N,11,3622
modeling,papyrus,475591,N,0,3622
modeling,papyrus,398692,N,0,3622
modeling,papyrus,495408,Y,12,3622
modeling,papyrus,507956,N,0,3622
modeling,papyrus,375041,N,82,3622
modeling,papyrus,320736,N,0,3622
modeling,papyrus,402656,N,0,3622
modeling,papyrus,430271,N,0,3622
modeling,papyrus,317565,N,251,3622
modeling,papyrus,430535,Y,11,3622
modeling,papyrus,433310,N,0,3622
modeling,papyrus,424061,N,25,3622
modeling,papyrus,317433,N,37,3622
modeling,papyrus,342009,N,170,3622
modeling,papyrus,430007,N,0,3622
modeling,papyrus,371606,N,51,3622
modeling,papyrus,410584,N,2,3622
modeling,papyrus,441370,N,39,3622
modeling,papyrus,360243,N,0,3622
modeling,papyrus,297746,N,0,3622
modeling,papyrus,363282,N,12,3622
modeling,papyrus,312016,N,0,3622
modeling,papyrus,400146,N,36,3622
modeling,papyrus,301710,N,0,3622
modeling,papyrus,472156,N,15,3622
modeling,papyrus,461057,N,3,3622
modeling,papyrus,470571,N,124,3622
modeling,papyrus,354826,N,203,3622
modeling,papyrus,469514,N,413,3622
modeling,papyrus,460264,Y,6,3622
modeling,papyrus,472156,Y,15,3622
modeling,papyrus,471099,N,0,3622
modeling,papyrus,398693,N,0,3622
modeling,papyrus,473610,N,0,3622
modeling,papyrus,458019,N,21,3622
modeling,papyrus,461058,N,3,3622
modeling,papyrus,470571,Y,124,3622
modeling,papyrus,418644,N,12,3622
modeling,papyrus,480877,N,2,3622
modeling,papyrus,402525,N,337,3622
modeling,papyrus,471100,N,0,3622
modeling,papyrus,456698,N,1,3622
modeling,papyrus,487880,N,0,3622
modeling,papyrus,430271,Y,0,3622
modeling,papyrus,424855,N,0,3622
modeling,papyrus,419702,N,1,3622
modeling,papyrus,489201,N,0,3622
modeling,papyrus,315188,N,568,3622
modeling,papyrus,297747,N,177,3622
modeling,papyrus,423666,N,790,3622
modeling,papyrus,271057,N,41,3622
modeling,papyrus,348881,N,614,3622
modeling,papyrus,456698,Y,1,3622
modeling,papyrus,410189,N,3,3622
modeling,papyrus,493430,N,20,3622
modeling,papyrus,495279,N,0,3622
modeling,papyrus,316906,N,3,3622
modeling,papyrus,480480,N,5,3622
modeling,papyrus,297747,Y,177,3622
modeling,papyrus,428423,N,16,3622
modeling,papyrus,444807,N,219,3622
modeling,papyrus,462248,N,78,3622
modeling,papyrus,458020,N,112,3622
modeling,papyrus,476518,N,158,3622
modeling,papyrus,410189,Y,3,3622
modeling,papyrus,348353,N,222,3622
modeling,papyrus,384160,N,13,3622
modeling,papyrus,370815,N,133,3622
modeling,papyrus,507172,N,0,3622
modeling,papyrus,405565,N,3,3622
modeling,papyrus,462248,Y,78,3622
modeling,papyrus,291802,N,250,3622
modeling,papyrus,421817,N,0,3622
modeling,papyrus,430009,N,0,3622
modeling,papyrus,374647,N,63,3622
modeling,papyrus,348353,Y,222,3622
modeling,papyrus,475724,N,0,3622
modeling,papyrus,435162,N,0,3622
modeling,papyrus,432916,N,34,3622
modeling,papyrus,324306,N,39,3622
modeling,papyrus,419703,N,0,3622
modeling,papyrus,473744,N,0,3622
modeling,papyrus,374383,N,321,3622
modeling,papyrus,324174,N,54,3622
modeling,papyrus,430009,Y,0,3622
modeling,papyrus,386671,N,23,3622
modeling,papyrus,415211,N,12,3622
modeling,papyrus,462381,N,22,3622
modeling,papyrus,400809,N,403,3622
modeling,papyrus,371080,N,398,3622
modeling,papyrus,316775,N,0,3622
modeling,papyrus,432916,Y,34,3622
modeling,papyrus,435162,Y,0,3622
modeling,papyrus,309508,N,61,3622
modeling,papyrus,433577,N,4,3622
modeling,papyrus,417986,N,209,3622
modeling,papyrus,464363,N,0,3622
modeling,papyrus,415211,Y,12,3622
modeling,papyrus,353375,N,581,3622
modeling,papyrus,473480,N,0,3622
modeling,papyrus,461853,N,29,3622
modeling,papyrus,346108,N,0,3622
modeling,papyrus,386011,N,190,3622
modeling,papyrus,249786,N,3,3622
modeling,papyrus,334745,N,880,3622
modeling,papyrus,288632,N,0,3622
modeling,papyrus,417986,Y,209,3622
modeling,papyrus,418647,N,396,3622
modeling,papyrus,466742,N,0,3622
modeling,papyrus,384954,N,274,3622
modeling,papyrus,403188,N,846,3622
modeling,papyrus,480615,N,0,3622
modeling,papyrus,473745,N,0,3622
modeling,papyrus,397242,N,44,3622
modeling,papyrus,497395,N,0,3622
modeling,papyrus,334745,Y,880,3622
modeling,papyrus,478897,N,39,3622
modeling,papyrus,418647,Y,396,3622
modeling,papyrus,410059,N,0,3622
modeling,papyrus,322986,N,947,3622
modeling,papyrus,346505,N,43,3622
modeling,papyrus,434635,N,1,3622
modeling,papyrus,433578,N,9,3622
modeling,papyrus,417062,N,27,3622
modeling,papyrus,434106,N,1,3622
modeling,papyrus,502152,N,0,3622
modeling,papyrus,489997,N,199,3622
modeling,papyrus,443884,N,34,3622
modeling,papyrus,489997,Y,199,3622
modeling,papyrus,312416,N,443,3622
modeling,papyrus,405567,N,3,3622
modeling,papyrus,433578,Y,9,3622
modeling,papyrus,374781,N,363,3622
modeling,papyrus,473085,N,0,3622
modeling,papyrus,249787,N,3,3622
modeling,papyrus,326554,N,34,3622
modeling,papyrus,417062,Y,27,3622
modeling,papyrus,294711,N,80,3622
modeling,papyrus,408342,N,0,3622
modeling,papyrus,333557,N,0,3622
modeling,papyrus,482334,N,0,3622
modeling,papyrus,359058,N,174,3622
modeling,papyrus,341617,N,727,3622
modeling,papyrus,356944,N,0,3622
modeling,papyrus,319023,N,217,3622
modeling,papyrus,437807,N,0,3622
modeling,papyrus,455248,N,0,3622
modeling,papyrus,294711,Y,80,3622
modeling,papyrus,322987,N,317,3622
modeling,papyrus,410985,N,451,3622
modeling,papyrus,377160,N,0,3622
modeling,papyrus,488674,N,0,3622
modeling,papyrus,309510,N,102,3622
modeling,papyrus,419045,N,44,3622
modeling,papyrus,414816,N,16,3622
modeling,papyrus,375442,N,367,3622
modeling,papyrus,430540,N,0,3622
modeling,papyrus,473218,N,0,3622
modeling,papyrus,368704,N,25,3622
modeling,papyrus,405568,N,3,3622
modeling,papyrus,495545,N,0,3622
modeling,papyrus,477842,N,47,3622
modeling,papyrus,249788,N,3,3622
modeling,papyrus,330651,N,0,3622
modeling,papyrus,495411,N,3,3622
modeling,papyrus,443225,N,0,3622
modeling,papyrus,422745,N,41,3622
modeling,papyrus,461591,N,67,3622
modeling,papyrus,333558,N,0,3622
modeling,papyrus,271061,N,126,3622
modeling,papyrus,319156,N,0,3622
modeling,papyrus,473747,N,1,3622
modeling,papyrus,368704,Y,25,3622
modeling,papyrus,431730,N,22,3622
modeling,papyrus,327216,N,144,3622
modeling,papyrus,339504,N,0,3622
modeling,papyrus,415214,N,10,3622
modeling,papyrus,437808,N,0,3622
modeling,papyrus,445868,N,0,3622
modeling,papyrus,385749,N,224,3622
modeling,papyrus,410986,N,451,3622
modeling,papyrus,472293,N,0,3622
modeling,papyrus,440715,N,201,3622
modeling,papyrus,463309,N,12,3622
modeling,papyrus,462384,N,1,3622
modeling,papyrus,397509,N,6,3622
modeling,papyrus,347300,N,0,3622
modeling,papyrus,384164,N,3,3622
modeling,papyrus,413893,N,0,3622
modeling,papyrus,471105,N,0,3622
modeling,papyrus,480219,N,27,3622
modeling,papyrus,443225,Y,0,3622
modeling,papyrus,474408,N,0,3622
modeling,papyrus,249789,N,3,3622
modeling,papyrus,458685,N,83,3622
modeling,papyrus,505707,N,0,3622
modeling,papyrus,479954,N,0,3622
modeling,papyrus,347300,Y,0,3622
modeling,papyrus,461592,N,0,3622
modeling,papyrus,489998,N,66,3622
modeling,papyrus,492246,N,53,3622
modeling,papyrus,505855,N,0,3622
modeling,papyrus,477844,N,13,3622
modeling,papyrus,505985,N,0,3622
modeling,papyrus,489206,N,195,3622
modeling,papyrus,491057,N,14,3622
modeling,papyrus,491977,N,9,3622
modeling,papyrus,423799,N,0,3622
modeling,papyrus,340430,N,105,3622
modeling,papyrus,309644,N,2,3622
modeling,papyrus,410987,N,283,3622
modeling,papyrus,295242,N,1,3622
modeling,papyrus,460271,N,1,3622
modeling,papyrus,508629,N,0,3622
modeling,papyrus,497001,N,0,3622
modeling,papyrus,469388,N,0,3622
modeling,papyrus,347301,N,628,3622
modeling,papyrus,370820,N,1101,3622
modeling,papyrus,451683,N,0,3622
modeling,papyrus,491586,N,42,3622
modeling,papyrus,460271,Y,1,3622
modeling,papyrus,494625,N,0,3622
modeling,papyrus,507970,N,0,3622
modeling,papyrus,249790,N,3,3622
modeling,papyrus,347301,Y,628,3622
modeling,papyrus,334617,N,899,3622
modeling,papyrus,370820,Y,1101,3622
modeling,papyrus,402135,N,3,3622
modeling,papyrus,491586,Y,42,3622
modeling,papyrus,359061,N,1,3622
modeling,papyrus,341620,N,19,3622
modeling,papyrus,480884,N,2,3622
modeling,papyrus,497400,N,13,3622
modeling,papyrus,330257,N,0,3622
modeling,papyrus,430543,N,11,3622
modeling,papyrus,487887,N,0,3622
modeling,papyrus,309645,N,18,3622
modeling,papyrus,410988,N,329,3622
modeling,papyrus,336203,N,321,3622
modeling,papyrus,363818,N,58,3622
modeling,papyrus,502155,N,1,3622
modeling,papyrus,360779,N,0,3622
modeling,papyrus,494758,N,132,3622
modeling,papyrus,493701,N,2,3622
modeling,papyrus,497797,N,0,3622
modeling,papyrus,476649,N,0,3622
modeling,papyrus,510613,N,1,3622
modeling,papyrus,472957,N,4,3622
modeling,papyrus,463708,N,0,3622
modeling,papyrus,492380,N,1,3622
modeling,papyrus,481149,N,0,3622
modeling,papyrus,481017,N,18,3622
modeling,papyrus,359062,N,197,3622
modeling,papyrus,342546,N,16,3622
modeling,papyrus,460273,N,1,3622
modeling,papyrus,463312,N,11,3622
modeling,papyrus,322991,N,947,3622
modeling,papyrus,477582,N,0,3622
modeling,papyrus,498194,N,0,3622
modeling,papyrus,503083,N,1,3622
modeling,papyrus,460009,N,85,3622
modeling,papyrus,441511,N,7,3622
modeling,papyrus,329862,N,80,3622
modeling,papyrus,407686,N,8,3622
modeling,papyrus,322991,Y,947,3622
modeling,papyrus,405572,N,3,3622
modeling,papyrus,471108,N,3,3622
modeling,papyrus,249792,N,3,3622
modeling,papyrus,369501,N,296,3622
modeling,papyrus,460273,Y,1,3622
modeling,papyrus,329862,Y,80,3622
modeling,papyrus,317178,N,379,3622
modeling,papyrus,481018,N,28,3622
modeling,papyrus,407686,Y,8,3622
modeling,papyrus,359063,N,28,3622
modeling,papyrus,408215,N,6,3622
modeling,papyrus,462388,N,0,3622
modeling,papyrus,460274,N,1,3622
modeling,papyrus,498327,N,0,3622
modeling,papyrus,358799,N,205,3622
modeling,papyrus,494892,N,0,3622
modeling,papyrus,375051,N,4,3622
modeling,papyrus,469259,N,0,3622
modeling,papyrus,408744,N,1,3622
modeling,papyrus,288903,N,29,3622
modeling,papyrus,433320,N,0,3622
modeling,papyrus,482340,N,0,3622
modeling,papyrus,432131,N,2,3622
modeling,papyrus,459746,N,0,3622
modeling,papyrus,249793,N,3,3622
modeling,papyrus,288639,N,277,3622
modeling,papyrus,410462,N,3,3622
modeling,papyrus,471902,N,2,3622
modeling,papyrus,472034,N,0,3622
modeling,papyrus,423675,N,0,3622
modeling,papyrus,450233,N,1,3622
modeling,papyrus,488286,N,63,3622
modeling,papyrus,470581,N,0,3622
modeling,papyrus,420372,N,18,3622
modeling,papyrus,462257,N,0,3622
modeling,papyrus,481151,N,0,3622
modeling,papyrus,447855,N,1,3622
modeling,papyrus,454990,N,27,3622
modeling,papyrus,495950,N,2,3622
modeling,papyrus,468335,N,13,3622
modeling,papyrus,469260,N,0,3622
modeling,papyrus,498989,N,0,3622
modeling,papyrus,326825,N,0,3622
modeling,papyrus,384169,N,630,3622
modeling,papyrus,468071,N,5,3622
modeling,papyrus,405574,N,3,3622
modeling,papyrus,314405,N,314,3622
modeling,papyrus,347173,N,6,3622
modeling,papyrus,460804,N,1,3622
modeling,papyrus,480227,N,27,3622
modeling,papyrus,461729,N,485,3622
modeling,papyrus,435039,N,126,3622
modeling,papyrus,463711,N,0,3622
modeling,papyrus,461597,N,0,3622
modeling,papyrus,471903,N,0,3622
modeling,papyrus,385755,N,29,3622
modeling,papyrus,426715,N,0,3622
modeling,papyrus,497800,N,6,3622
modeling,papyrus,341624,N,19,3622
modeling,papyrus,434775,N,0,3622
modeling,papyrus,482341,N,2,3622
modeling,papyrus,411256,N,260,3622
modeling,papyrus,502160,N,0,3622
modeling,papyrus,507446,N,0,3622
modeling,papyrus,322994,N,0,3622
modeling,papyrus,416145,N,0,3622
modeling,papyrus,502161,N,0,3622
modeling,papyrus,477188,N,5,3622
modeling,papyrus,486702,N,161,3622
modeling,papyrus,411256,Y,260,3622
modeling,papyrus,477453,N,6,3622
modeling,papyrus,500046,N,0,3622
modeling,papyrus,456841,N,427,3622
modeling,papyrus,486834,N,0,3622
modeling,papyrus,507975,N,0,3622
modeling,papyrus,474150,N,2,3622
